Comune;X;Y;denom;Localiz;nomeparco;weblink;cronologia;Tipologia;info;Telefono;Fax;e_mail;Social;Ticket;Ticket_rid;Orario;Scheda;FotoImage;OBJECTID;Note;Sheet;CODISTAT;data_caricamento
Marsala;"12.430164";"37.804749";Domus;"Lungomare Boeo, 30";"Parco archeologico di Lilibeo - Marsala";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=32&IdSito=88";"ellenistica; imperiale";Casa;"Ultimo ingresso un'ora prima della chiusura.";"0923 952535";NULL;"museo.lilibeo@regione.sicilia.it, polomuseale.tp.uo3@regione.sicilia.it";"https://www.facebook.com/museo.lilibeo/";"€ 4,00";"€ 2,00";"Museo, Area e Grotta (Piazza Vittoria): Lun, Dom e festivi - 9.00-13.30. Mar-Sab - 9.00-17.30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_domus.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lilibeo_domus.jpg";"137";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_domus_eng.pdf";"081011";"1587553507"
Marsala;"12.437050";"37.804332";"Tomba di Crispia Salvia";"Via Massimo D'Azeglio";"Parco archeologico di Lilibeo - Marsala";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=32&IdSito=88";imperiale;Necropoli;"Per le visite su prenotazione rivolgersi al personale o telefonare allo 0923952535";NULL;NULL;NULL;NULL;Gratuito;Gratuito;"Da lunedì a venerdì dalle ore 09.00 alle 13.00 previa prenotazione o richiesta al Museo Baglio Anselmi";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_crispiasalvia.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lilibeo_crispiasalvia.jpg";"169";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_crispiasalvia_eng.pdf";"081011";"1587553507"
Marsala;"12.430836";"37.804305";"Tempio di Iside";"Lungomare Boeo, 30";"Parco archeologico di Lilibeo - Marsala";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=32&IdSito=88";imperiale;Tempio;"Ultimo ingresso un'ora prima della chiusura.";"0923 952535";NULL;"museo.lilibeo@regione.sicilia.it, polomuseale.tp.uo3@regione.sicilia.it";"https://www.facebook.com/museo.lilibeo/";"€ 4,00";"€ 2,00";"Museo, Area e Grotta (Piazza Vittoria): Lun, Dom e festivi - 9.00-13.30. Mar-Sab - 9.00-17.30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_iside.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lilibeo_iside.jpg";"170";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_iside_eng.pdf";"081011";"1587553507"
Marsala;"12.428253";"37.800687";"Grotta della Sibilla";"Lungomare Boeo - Chiesa di S. Giovanni Battista";"Parco archeologico di Lilibeo - Marsala";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=32&IdSito=88";imperiale;"Grotta; Santuario";"Visite su richiesta - per la prenotazione rivolgersi al personale o telefonare allo 0923 952535";"0923 952535";NULL;"museo.lilibeo@regione.sicilia.it, polomuseale.tp.uo3@regione.sicilia.it";"https://www.facebook.com/museo.lilibeo/";"€ 4,00";"€ 2,00";"Da Mar. a Ven. 9.00-13.00 (Visite su richiesta)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_sibilla.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lilibeo_sibilla.jpg";"186";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lilibeo_sibilla_eng.pdf";"081011";"1587553507"
Lipari;"14.953734";"38.467859";"Impianto termale";"Via Monsignore Bernardino Re";"Parco archeologico delle Isole Eolie";"http://www.regione.sicilia.it/beniculturali/museolipari/pagina.asp";"ellenistica; imperiale";Terme;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_impiantotermale.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_impiantotermale.jpg";"97";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_impiantotermale_eng.pdf";"083041";"1587553507"
Lipari;"14.954078";"38.465608";"Cinta muraria greca";"Via Avvocato Maggiore";"Parco archeologico delle Isole Eolie";"http://www.regione.sicilia.it/beniculturali/museolipari/pagina.asp";"arcaica; classica; ellenistica";Fortificazioni;"Osservabile dalla strada";NULL;NULL;NULL;NULL;Libero;Libero;Chiuso;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_muragreche.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_muragreche.jpg";"98";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_muragreche_eng.pdf";"083041";"1587553507"
Lipari;"14.953953";"38.467092";"Parco archeologico di C.da Diana";"Via Madre Florenza Profilo";"Parco archeologico delle Isole Eolie";"http://www.regione.sicilia.it/beniculturali/museolipari/pagina.asp";"arcaica; classica; ellenistica; imperiale";Necropoli;NULL;NULL;NULL;NULL;NULL;Gratuito;Gratuito;"Tutti i giorni";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_contradadiana.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_contradadiana.jpg";"99";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_contradadiana_eng.pdf";"083041";"1587553507"
Lipari;"14.952614";"38.466328";"Necropoli greca e tardo romana";"Via Gugliemo Marconi";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/lipari_necropoli2.html";"arcaica; classica; ellenistica; imperiale";Necropoli;NULL;NULL;NULL;NULL;NULL;Libero;Libero;"Chiuso, osservabile dalla strada.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_contradadiana.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_necropoligrecoromana.jpg";"100";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_contradadiana_eng.pdf";"083041";"1587553507"
Lipari;"14.952359";"38.465336";"Necropoli Zagami";"C.da Zagami, Via Isa Conti Effer Vaincher";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/lipari_necropoli2.html";"arcaica; classica; ellenistica; imperiale";Necropoli;"All'interno di un complesso residenziale; visitabile su richiesta";NULL;NULL;NULL;NULL;NULL;NULL;Chiuso;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_zagami.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_zagami.jpg";"101";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_zagami_eng.pdf";"083041";"1587553507"
Lipari;"14.580598";"38.556795";"Insediamento di Filo Braccio";"Istmo di Filo Braccio, Isoal di Filicudi";"Parco archeologico delle Isole Eolie";"http://www.archiviostoricoeoliano.it/sites/www.archiviostoricoeoliano.it/files/martinelli%20pdf%20contributo%20origini%20Copy_2.pdf";preistorica;Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Filicudi_filobraccio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Filicudi_filobraccio.jpg";"102";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Filicudi_filobraccio_eng.pdf";"083041";"1587553507"
Lipari;"14.957154";"38.467100";Acropoli;"via Castello";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/lipari_acropoli.html";"arcaica; classica; ellenistica";Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_acropoli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_acropoli.jpg";"103";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_acropoli_eng.pdf";"083041";"1587553507"
Lipari;"14.909906";"38.477925";"Terme di San Calogero";"C.da San Calogero";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/lipari_stufa.html";"preistorica, imperiale";Terme;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Chiuso;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_termesancalogero.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_termesancalogero.jpg";"104";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_termesancalogero_eng.pdf";"083041";"1587553507"
Lipari;"15.063652";"38.625532";"Capo Milazzese";"Punta Milazzese, Isola di Panarea";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/panarea.html";preistorica;Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Panarea_villaggio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Panarea_villaggio.jpg";"105";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Panarea_villaggio_eng.pdf";"083041";"1587553507"
Lipari;"14.588367";"38.556980";"Villaggio della Montagnola";"Capo Graziano, Isola di Filicudi";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/filicudi.html";preistorica;Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Filicudi_montagnola.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Filicudi_montagnola.jpg";"108";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Filicudi_montagnola_eng.pdf";"083041";"1587553507"
Lipari;"14.956949";"38.467472";"Villaggio età del Bronzo";"via Castello";"Parco archeologico delle Isole Eolie";"http://www.luigibernabobrea.it/luoghi/lipari_acropoli.html";preistorica;Abitato;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_villaggiobronzo.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Lipari_villaggiobronzo.jpg";"194";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Lipari_villaggiobronzo_eng.pdf";"083041";"1587553507"
Gela;"14.223388";"37.071433";"Mura Timoleontee di Capo Soprano";"Capo Soprano, C.da Scavone, Viale Indipendenza";"Parco archeologico di Gela";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=320&IdSito=20";"arcaica; classica; ellenistica";Fortificazioni;"Ingresso gratuito a tutti per la prima domenica di ogni mese, fino alle ore 13,00 (ultimo ingresso ore 12,30). Biglietto unico con il Museo Archeologico Regionale di Gela.";"093391226 - 0933930975";NULL;NULL;NULL;"€ 4,00";"€ 2,00";"In ora solare, dal lunedì al sabato, dalle 9,00 alle 13,00 e dalle 14,00 alle 17,00 (ultimo ingresso ore 16,30).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_caposoprano.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_caposoprano.jpg";"111";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_caposoprano_eng.pdf";"085007";"1587553507"
Gela;"14.258358";"37.062939";"Acropoli Molino a Vento";"C.da Molino a Vento, Corso Vittorio Emanuele 1";"Parco archeologico di Gela";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=37&IdSito=22";"arcaica; classica; ellenistica";Abitato;"Ingresso gratuito a tutti per la prima domenica di ogni mese, fino alle ore 13,00 (ultimo ingresso ore 12,30). Biglietto unico con il Museo Archeologico Regionale di Gela.";"0933912626";NULL;NULL;NULL;"€ 4,00";"€ 2,00";"In ora solare, dal lunedì al sabato, dalle 9,00 alle 13,00 e dalle 14,00 alle 17,00. Ultimo ingresso mezzora prima della chiusura. Domeniche e festivi chiuso.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_acropoli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_acropoli.jpg";"112";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_acropoli_eng.pdf";"085007";"1587553507"
Gela;"14.254591";"37.061756";"Bosco Littorio";"C.da Bosco Littorio";"Parco archeologico di Gela";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=146&IdSito=24";"arcaica; classica";Abitato;NULL;"0933912626";NULL;NULL;NULL;NULL;NULL;"Chiuso temporaneamente";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_boscolittorio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_boscolittorio.jpg";"113";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_boscolittorio_eng.pdf";"085007";"1587553507"
Gela;"14.230443";"37.072600";"Bagni Greci";"Via Europa";"Parco archeologico di Gela";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=145&IdSito=23";"classica; ellenistica";Terme;"Sito non custodito situato all'interno della struttura Casa di Riposo ''Antonietta Aldisio''";"0933912626";NULL;NULL;NULL;Gratuito;Gratuito;"Libero accesso tutti i giorni dalle 9,00 alle 14,00 e dalle 15,00 alle 20,00";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_bagnigreci.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_bagnigreci.jpg";"114";"(parco in corso di definizione)";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_bagnigreci_eng.pdf";"085007";"1587553507"
Mazzarino;"14.291613";"37.317241";Basilica;"C.da Sophiana, S.P. 25";"Area archeologica di Sophiana";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129";"romana; tardo antica; medievale";"Edificio religioso";"Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.";"0935 687667";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_basilica.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_basilica.jpg";"115";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_basilica_eng.pdf";"085009";"1587553507"
Mazzarino;"14.295713";"37.318879";Terme;"C.da Sophiana, S.P. 25";"Area archeologica di Sophiana";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129";"imperiale; tardo antica; medievale";Terme;"Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.";"0935 687667";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_terme.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_terme.jpg";"159";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_terme_eng.pdf";"085009";"1587553507"
Mazzarino;"14.295816";"37.319334";Casa;"C.da Sophiana, S.P. 25";"Area archeologica di Sophiana";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129";"ellenistica; romana; tardo antica; medievale";Casa;"Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.";"0935 687667";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_casa.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_case.jpg";"160";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_casa_eng.pdf";"085009";"1587553507"
"Sambuca di Sicilia";"13.139975";"37.685204";Fortificazioni;"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/le-fortificazioni/";classica;Fortificazioni;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fortificazioni.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_fortificazioni.jpg";"116";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fortificazioni_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.140356";"37.687271";"Settore centrale - Abitato";"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-settore-centrale/";"classica, ellenistica";Abitato;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_settorecentrale.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_settorecentrale.jpg";"117";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_settorecentrale_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.142306";"37.687318";"Terrazzo I - Abitato";"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-terrazzo-i/";"classica, ellenistica";Abitato;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo1.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_terrazzo1.jpg";"118";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo1_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.143602";"37.687634";"Terrazzo II - Abitato";"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-terrazzo-ii/";"classica, ellenistica";Abitato;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo2.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_terrazzo2.jpg";"119";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo2_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.144574";"37.687746";"Tempio Punico Acropoli";"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/lacropoli/";"classica, ellenistica";Tempio;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_tempioacropoli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_tempioacropoli.jpg";"120";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_tempioacropoli_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.139502";"37.683806";Necropoli;"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/la-necropoli/";"classica, ellenistica";Necropoli;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_necropoli.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_necropoli.jpg";"121";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_necropoli_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.140372";"37.685022";Fattoria;"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/la-fattoria/";"classica, ellenistica";Casa;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fattoria.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_fattoria.jpg";"122";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fattoria_eng.pdf";"084034";"1587553507"
"Sambuca di Sicilia";"13.140136";"37.685307";"Santuario divinità ctonie";"Contrada Adragna";"Area archeologica di Monte Adranone";"http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-santuario/";"classica, ellenistica";Santuario;"Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).";"0925 946083";NULL;NULL;NULL;"€ 6,00";"€ 3,00";"Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_santuarioextra.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_santuarioextra.jpg";"123";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_santuarioextra_eng.pdf";"084034";"1587553507"
"San Cataldo";"13.946782";"37.472685";"Santuario di Demetra e Kore";"C.da Vassallaggi";"Area archeologica di Vassallaggi";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=164&IdSito=25";"arcaica; classica";Santuario;NULL;"0934554968-70";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Vassallaggi_santuario.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Vassallaggi_santuario.jpg";"124";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Vassallaggi_santuario_eng.pdf";"085016";"1587553507"
Caltanissetta;"14.121105";"37.502760";Abitato;"C.da Sabucina";"Area archeologica e Antiquarium di Sabucina";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17";"arcaica; classica; ellenistica";Abitato;NULL;"0934554968-70";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_abitato.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sabucina_abitato.jpg";"125";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_abitato_eng.pdf";"085004";"1587553507"
Caltanissetta;"14.119237";"37.502433";"Santuario delle divinità ctonie";"C.da Sabucina";"Area archeologica e Antiquarium di Sabucina";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17";"arcaica; classica; ellenistica";Santuario;NULL;"0934554968-70";NULL;NULL;NULL;Gratuito;Gratuito;"Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_santuario.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sabucina_santuario.jpg";"171";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_santuario_eng.pdf";"085004";"1587553507"
