Comune;Provincia;Categoria;Tipologia;Nome;Indirizzo;Sito internet;Telefono;Email;Codice;Longitudine;Latitudine
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;Il Tempio di Hera;Contrada Garraffo 16;;3281949796;info@iltempiodihera.com;TRS-IT-SIC-05875;12.791538;37.677871
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;Rose Garden;SS 115 67;;092446289;rganciparrino@gmail.com;TRS-IT-SIC-05742;12.802903;37.696078
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;San Domenico;Piazza Regina Margherita 30;;3701377487;sandomenicobb@gmail.com;TRS-IT-SIC-07417;12.794021;37.676231
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;San Giovanni;Via XXIV Maggio 1;http://www.bbsangiovanni.it;0924906046;salluzzo@gmail.com;TRS-IT-SIC-05054;12.793438;37.676506
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;Selinunte Artemisia;Via Pitagora 35;;3494453095;selinunteartemisia@hotmail.it;TRS-IT-SIC-05051;12.847163;37.583755
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;Villa Anna;Via SS. 115 136;;092446804;info@villaannabb.it;TRS-IT-SIC-00556;12.838231;37.585134
Castelvetrano;Trapani;3 Stelle;Bed & Breakfast;Villa Sogno;Contrada Latomie 1;;0924941038;info@villasogno.it;TRS-IT-SIC-05025;12.797491;37.585231
Castelvetrano;Trapani;3 Stelle;Hotel;Alceste;Via Alceste 21;;092446184;info@hotelalceste.it;TRS-IT-SIC-01393;12.840042;37.583872
Castelvetrano;Trapani;3 Stelle;Hotel;Hotel Miramare;Via Pigafetta 2;;092446666;info@hotelmiramareselinunte.it;TRS-IT-SIC-00941;12.832853;37.582409
Castelvetrano;Trapani;3 Stelle;Hotel;Hotel Riviera;Via Antonio Pigafetta 2;;092446024;info@rivieraselinunte.it;TRS-IT-SIC-05969;12.833424;37.586514
Castelvetrano;Trapani;3 Stelle;Hotel;Paradise Beach Resort;Via Contrada Belice Mare 1;;092446333;mail@hotelparadisebeach.it;TRS-IT-SIC-00890;12.791538;37.677871
Castelvetrano;Trapani;3 Stelle;Hotel;Triscinamare;Viale Viale Mediterraneo -Triscina - 233;;092484082;triscina@triscinamare.com;TRS-IT-SIC-00759;12.77769;37.583977
Castelvetrano;Trapani;3 Stelle;Residenze Turistico Alberghiere;Triscina Mare Residence;Via Rismondi 18;;092484082;triscina@triscinamare.com;TRS-IT-SIC-01446;12.78848;37.68169
Castelvetrano;Trapani;3 Stelle;Turismo Rurale;Casa Bal�;Via Errante Vecchia 1;;335362191;margherita.nociti@gmail.com;TRS-IT-SIC-04380;12.794376;37.671903
Castelvetrano;Trapani;3 Stelle;Turismo Rurale;Il Cuore di Dioniso;SS 115 5;http://www.ilcuoredidioniso.com/;0924941046;info@ilcuoredidioniso.com;TRS-IT-SIC-05634;12.844562;37.602689
Castelvetrano;Trapani;4 Stelle;Hotel;Admeto;Via Palinuro 3;;092446769;info@hoteladmeto.it;TRS-IT-SIC-00720;12.841043;37.582718
Castelvetrano;Trapani;4 Stelle;Hotel;Althea Palace Hotel;Via Caduti di Nassirya 1;;0924904873;info@altheapalacehotel.it;TRS-IT-SIC-00716;12.814266;37.666602
Castelvetrano;Trapani;4 Stelle;Hotel;Costanza Beach Club;Via Contrada Belice di Mare 0;;092446911;costanzabeach@aeroviaggi.it;TRS-IT-SIC-00561;12.791538;37.677871
Castelvetrano;Trapani;4 Stelle;Hotel;Eracle;Via Caboto 1;;0924941058;hoteleracle@gmail.com;TRS-IT-SIC-05657;12.837527;37.582028
Castelvetrano;Trapani;4 Stelle;Hotel;Esperidi Park Hotel;SS 115 1;;0924902637;info@esperidiparkhotel.com;TRS-IT-SIC-05753;12.84499;37.621745
Castelvetrano;Trapani;4 Stelle;Hotel;Grand Hotel Selinunte;Contrada trentasalme 1;;092446334;info@grandhotelselinunte.it;TRS-IT-SIC-05802;12.847787;37.602194
Castelvetrano;Trapani;4 Stelle;Hotel;L'Oasi di selinunte Hotel &Resort;Via Pitagora 1;;092446885;info@loasidiselinunte.it;TRS-IT-SIC-00657;12.843422;37.584615
Castelvetrano;Trapani;4 Stelle;Hotel;Selinunte Beach Hotel;Contrada Belice Mare 1;;92446329;booking@hotelselinunte.it;TRS-IT-SIC-05955;12.791538;37.677871
Castelvetrano;Trapani;4 Stelle;Turismo Rurale;Case di Latomie;SS 115 103;;0924907727;info@casedilatomie.com;TRS-IT-SIC-05638;12.802903;37.696078
Custonaci;Trapani;1 Stella;Bed & Breakfast;Margherita Elima;Via Ortigia 70;;3273658484;margheritaelima@gmail.com;TRS-IT-SIC-07154;12.687285;38.074133
Custonaci;Trapani;1 Stella;Case e Appartamenti per Vacanze;Alle Falde di Cofano;Contrada Sanguigno 1;;0923836462;vacanzeagro@gmail.com;TRS-IT-SIC-05250;12.675117;38.078822
Custonaci;Trapani;1 Stella;Case e Appartamenti per Vacanze;Casa Vacanza Nicola santoro;Via Cn1 1;;0923971974;info@casevacanzanicolasantoro.it;TRS-IT-SIC-06091;12.657307;38.085147
Custonaci;Trapani;1 Stella;Case e Appartamenti per Vacanze;Il Cortile case e appartamenti per vacanza;Via Francesco randazzo 33;;0923971750;info@hotelilcortile.it;TRS-IT-SIC-05169;12.675117;38.078822
Custonaci;Trapani;1 Stella;Case e Appartamenti per Vacanze;Il Giardino degli Agrumi;Via Assieni 28;;0923971716;info@ilgiardinodegliagrumi.it;TRS-IT-SIC-00684;12.688183;38.069555
Custonaci;Trapani;1 Stella;Case e Appartamenti per Vacanze;Residence delle Cave;Via Delle Rose 1;http://www.residencedellecave.it/;092397160;info@residencedellecave.it;TRS-IT-SIC-05023;12.677295;38.077476
Custonaci;Trapani;1 Stella;Hotel;Baglio Cofano rooms and relax;Via D/1 23;;3939654125;bagliuocofano@gmail.com;TRS-IT-SIC-06951;12.666989;38.087818
Custonaci;Trapani;3 Spighe;Agriturismo;Agriturismo Castelluzzo;Via baglio Poma 2;http://www.agriturismocastelluzzo.it;092375427;info@agriturismocastelluzzo.it;TRS-IT-SIC-05637;12.730284;38.099105
Custonaci;Trapani;3 Spighe;Agriturismo;Baglio Don Bartolo;Via Frassino 1;http://www.bagliodonbartolo.com;0923975266;info@bagliodonbartolo.com;TRS-IT-SIC-05764;12.730017;38.099548
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Arcobaleno;Via Alessandro Volta 2;;3351629465;arcobalenorm@libero.it;TRS-IT-SIC-05924;12.675224;38.077778
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Baglio Mangiapane;Contrada Mogli Belle 4;;3470565561;info@bagliomangiapane.it;TRS-IT-SIC-01943;12.675117;38.078822
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Baglio Trinacria;Via Pacecoto 22;;3493631796;info@bagliotrinacria.it;TRS-IT-SIC-07341;12.65769;38.082231
Custonaci;Trapani;3 Stelle;Bed & Breakfast;B&B Aurora;Via La Spezia 3;;3883514726;aurora.beb@hotmail.com;TRS-IT-SIC-06914;12.716435;38.079508
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Castiglione B&B;Via Piemonte 4;;3203449492;info@bbcastiglione-custonaci.it;TRS-IT-SIC-07008;12.686132;38.07354
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Cofano Mare;Via Palermo 48;;3298571586;bartolina17@libero.it;TRS-IT-SIC-01767;12.687788;38.073365
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Da Andrea;Contrada Purgatorio 211;;0923973915;info@daandrea.com;TRS-IT-SIC-01652;12.724284;38.078602
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Gli Allori;Via Baglio Messina 54;http://www.glialloribb.com;3206665106;m.alda@libero.it;TRS-IT-SIC-02530;12.686807;38.068931
Custonaci;Trapani;3 Stelle;Bed & Breakfast;La Luna nel Pozzo;Via Arezzo 18;;3290179188;info@lunanelpozzo.it;TRS-IT-SIC-04230;12.675117;38.078822
Custonaci;Trapani;3 Stelle;Bed & Breakfast;La Pergola;Via Scucina 88;;3495600510;info@bedandbreakfastminaudo.it;TRS-IT-SIC-00570;12.68582;38.075057
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Orange Paradise;Via Erice 30;;0923971059;info@orangeparadise.it;TRS-IT-SIC-03976;12.685248;38.064266
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Pineta sul mare;Contrada Frassino 1;;3277715783;info@pinetasulmare.com;TRS-IT-SIC-04655;12.686488;38.071716
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Poggio di Mare;Contrada Medico 11;;3313066884;poggiodimare@gmail.com;TRS-IT-SIC-07357;12.747389;38.091872
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Sole Azzurro;Via Purgatorio 94;;0923971734;info@sole-azzurro.it;TRS-IT-SIC-04656;12.714419;38.080429
Custonaci;Trapani;3 Stelle;Bed & Breakfast;Vecchio sperone;Via Assiene 4;;0923971155;vecchiosperone@hotmail.it;TRS-IT-SIC-05038;12.675117;38.078822
Custonaci;Trapani;3 Stelle;Hotel;Hotel Baglio Catalano;Via Purgatorio 18;http://www.hotelbagliocatalano.it;0923971655;toninobattiata@libero.it;TRS-IT-SIC-00967;12.695896;38.076696
Custonaci;Trapani;3 Stelle;Hotel;Il Cortile Hotel;Via Randazzo Farancesco 33;;0923971750;info@hotelilcortile.it;TRS-IT-SIC-05165;12.675117;38.078822
Custonaci;Trapani;4 Stelle;Hotel;Villa Zina Park Hotel;Via Contrada Baglio Messina 2;;0923973437;info@villazina.it;TRS-IT-SIC-00801;12.686863;38.063984
Erice;Trapani;1 Stella;Affittacamere;Antico Borgo;Via Guarnotti 12;;0923869561;ericeanticoborgo@gmail.com;TRS-IT-SIC-02337;12.5884;38.036857
Erice;Trapani;1 Stella;Affittacamere;La Porta del Balio;Via F. Cusenza 2;;3393996720;giancarlo.angelo@hotmail.it;TRS-IT-SIC-04594;12.589824;38.036665
Erice;Trapani;1 Stella;Affittacamere;Residence San Martino afficam.;Via P. Salerno 5;;3496458707;casevacanzeerice@gmail.com;TRS-IT-SIC-06077;12.586295;38.036891
Erice;Trapani;1 Stella;Affittacamere;Ulisse Camere;Via Santa Lucia 2;;0923860155;info@sitodiulisse.it;TRS-IT-SIC-02468;12.586354;38.03617
Erice;Trapani;1 Stella;Bed & Breakfast;A.D.A.S.;Via Sardegna 36;;3491449953;adas_bed@libero.it;TRS-IT-SIC-01678;12.545086;38.031268
Erice;Trapani;1 Stella;Bed & Breakfast;B&B Le Chiavi;Via Milana 5;;3496458707;mauriziolasala80@gmail.com;TRS-IT-SIC-07409;12.58358;38.036186
Erice;Trapani;1 Stella;Bed & Breakfast;Ostellino;Via Del Pegno 4;;0923554815;ostellino@alice.it;TRS-IT-SIC-06683;12.590445;38.01523
Erice;Trapani;1 Stella;Case e Appartamenti per Vacanze;Brezza di Grecale;Via Lungomare Dante Alighieri 2;;0923566860;info@brezzadigrecale.it;TRS-IT-SIC-04185;12.535729;38.035035
Erice;Trapani;1 Stella;Case e Appartamenti per Vacanze;Case Vacanze Santa Teresa;Via Carvini 86;;0923892242;info@vacanzeagroericino.it;TRS-IT-SIC-05259;12.586979;38.038891
Erice;Trapani;1 Stella;Case e Appartamenti per Vacanze;Pietre Antiche;Via Fontana 12;;3487554547;info@ericepietreantiche.it;TRS-IT-SIC-03451;12.586805;38.037478
Erice;Trapani;1 Stella;Case e Appartamenti per Vacanze;Residence San Martino cas x vac;Via P. Salerno 5;;3496458707;casevacanzeerice@gmail.com;TRS-IT-SIC-06076;12.586295;38.036891
Erice;Trapani;1 Stella;Case per Ferie;Convento Cappuccini di Erice;Contrada Cappuccini 1;;0923869136;biondolillom@alice.it;TRS-IT-SIC-01498;12.587351;38.038089
Erice;Trapani;1 Stella;Case per Ferie;Il Carmine;Piazza Del Carmine 1;;0923869089;info@ilcarmine.com;TRS-IT-SIC-05601;12.586731;38.039523
Erice;Trapani;2 Stelle;Bed & Breakfast;B&B Case Bruno;Via San Franceso 56;;09223869678;casebruno@libero.it;TRS-IT-SIC-07449;12.587802;38.036212
Erice;Trapani;2 Stelle;Bed & Breakfast;Da Clelia;Viale Della Provincia 25;;0923566997;bbdaclelia@gmail.com;TRS-IT-SIC-02099;12.54587;38.03233
Erice;Trapani;2 Stelle;Bed & Breakfast;Erice Downhill;Via Cesar� 99;;3274050209;lelebasso@libero.it;TRS-IT-SIC-05510;12.542692;38.029016
Erice;Trapani;2 Stelle;Bed & Breakfast;Perla di Venere;Via Cosenza 75;;3316654379;perladivenere1@gmail.com;TRS-IT-SIC-07046;12.54945;38.02435
Erice;Trapani;2 Stelle;Hotel;Aosta;Via Duca D'Aosta 93;http://hotelaosta.it/;0923535624;info@hotelaostatrapani.it;TRS-IT-SIC-01433;12.555639;38.018816
Erice;Trapani;2 Stelle;Hotel;Edelweiss;Cortile P.Vincenzo 5;;0923869420;a.edelweiss@libero.it;TRS-IT-SIC-05968;12.587645;38.038201
Erice;Trapani;2 Stelle;Hotel;Villa San Giovanni;Viale Nunzio Nasi 12;;0923869171;villas.giovanni@libero.it;TRS-IT-SIC-01402;12.590178;38.038345
Erice;Trapani;3 Spighe;Agriturismo;Borgo di Pietra Bianca;Via canalotti 52;;3272979577;info@agriturismoborgodipietrabianca.it;TRS-IT-SIC-06040;12.685221;37.970382
Erice;Trapani;3 Spighe;Agriturismo;Don Carlo;Via Pozzo Rocca 1;;0923811619;info@agriturismodoncarlo.it;TRS-IT-SIC-05618;12.68451;37.96627
Erice;Trapani;3 Spighe;Agriturismo;Tenuta Pizzolungo Francesco Adragna;Contrada San Cusumano 1;;3334559661;info@pizzolungo.it;TRS-IT-SIC-05731;12.550663;38.044542
Erice;Trapani;3 Stelle;Affittacamere;Al Duomo;Via Chiaramonte 23;;3486054562;tizianasanges@yahoo.it;TRS-IT-SIC-06386;12.584799;38.036879
Erice;Trapani;3 Stelle;Affittacamere;Camere di Ulisse;Via Pilazza 1;;0923860155;info@sitodiulisse.it;TRS-IT-SIC-02469;12.584505;38.036241
Erice;Trapani;3 Stelle;Bed & Breakfast;A due passi da Erice;Via Rometta 1;;3204425598;info@bbaduepassidaerice.com;TRS-IT-SIC-04635;12.550031;38.026972
Erice;Trapani;3 Stelle;Bed & Breakfast;Alpe;SP Immacolatella 1;;0923892107;info@alpebb.it;TRS-IT-SIC-01647;12.587351;38.038089
Erice;Trapani;3 Stelle;Bed & Breakfast;Al Postale 17;Via Vittorio Emanuele 111;;0923869352;info@postale17.it;TRS-IT-SIC-01717;12.584031;38.03634
Erice;Trapani;3 Stelle;Bed & Breakfast;Armonia;Via Madonna di fatima 26;;3471540178;armoniabeb@hotmail.it;TRS-IT-SIC-05516;12.537026;38.027322
Erice;Trapani;3 Stelle;Bed & Breakfast;Ashram;Contrada Martogna 1;;0923560606;ashram@ashram.it;TRS-IT-SIC-05134;12.559094;38.035676
Erice;Trapani;3 Stelle;Bed & Breakfast;Baglio Gammicchia;SS 187 14;;3498307360;info@bagliogammicchia.com;TRS-IT-SIC-01928;12.584605;38.023486
Erice;Trapani;3 Stelle;Bed & Breakfast;Da Lucio;Via Milano 276;;0923861694;dalucio.beb@tiscali.it;TRS-IT-SIC-01771;12.587351;38.038089
Erice;Trapani;3 Stelle;Bed & Breakfast;Erice mare;Via Darete 47;;3282772037;ericemare@libero.it;TRS-IT-SIC-04641;12.561038;38.062822
Erice;Trapani;3 Stelle;Bed & Breakfast;Grotte di Polifemo;Via Polifemo 74;;3482722900;info@grottedipolifemo.com;TRS-IT-SIC-02156;12.581084;38.065245
Erice;Trapani;3 Stelle;Bed & Breakfast;Il Giardino del Sole;Via Ortigia 15;;0923562270;ilgiardino.delsole@libero.it;TRS-IT-SIC-04663;12.547003;38.038997
Erice;Trapani;3 Stelle;Bed & Breakfast;Il giardino di Enea;Via Ulisse 60;;3339651897;info@ilgiardinodienea.it;TRS-IT-SIC-02178;12.546064;38.038327
Erice;Trapani;3 Stelle;Bed & Breakfast;Il Tipico;Via Frascati 29;;0923568590;info@bbiltipicotrapani.it;TRS-IT-SIC-04227;12.543433;38.031163
Erice;Trapani;3 Stelle;Bed & Breakfast;La Mimosa;Via Canalotti 9;;0923811077;info@lamimosabeb.it;TRS-IT-SIC-04232;12.685198;37.970424
Erice;Trapani;3 Stelle;Bed & Breakfast;L'arcobaleno;Via IV Novembre 1;;3203716961;bbarcobaleno.trapani@gmail.com;TRS-IT-SIC-05936;12.544392;38.030565
Erice;Trapani;3 Stelle;Bed & Breakfast;Le 4 Grazie;Via Urbino 75;;0923561404;info@le4grazietrapani.com;TRS-IT-SIC-04275;12.54016;38.03299
Erice;Trapani;3 Stelle;Bed & Breakfast;San Pietro Garden;Via Ulisse 41;;3397013219;enzobia3@libero.it;TRS-IT-SIC-05734;12.545917;38.038462
Erice;Trapani;3 Stelle;Hotel;Elimo Hotel;Via Vittorio Emanuele 23;;0923869377;info@hotelelimo.it;TRS-IT-SIC-01361;12.58459;38.036492
Erice;Trapani;3 Stelle;Hotel;Erice Hotel;Via Madonna di Fatima 191;;0923568322;info@ericehotel.it;TRS-IT-SIC-01343;12.540976;38.031932
Erice;Trapani;3 Stelle;Hotel;Hotel Tirreno;Via Enea 37;;0923571078;info@tirrenohotel.com;TRS-IT-SIC-00933;12.561812;38.063541
Erice;Trapani;3 Stelle;Hotel;L'Approdo di Angelino;Via Enea 3;;0923572002;info@lapprododiangelino.it;TRS-IT-SIC-05954;12.55716;38.05678
Erice;Trapani;3 Stelle;Hotel;Moderno;Via Vittorio Emanuele 63;;0923869300;info@hotelmodernoerice.it;TRS-IT-SIC-00913;12.584443;38.036485
Erice;Trapani;3 Stelle;Hotel;San Domenico Hotel;Via Tommaso Guarrasi 26;http://www.hotel-sandomenico.it;0923860128;info@hotel-sandomenico.it;TRS-IT-SIC-05772;12.587351;38.038089
Erice;Trapani;4 Stelle;Hotel;Baia dei Mulini;Via Lungomare Dante Alighieri 1;;0923584111;prenotazioni@uappala.com;TRS-IT-SIC-00707;12.538877;38.037539
Erice;Trapani;4 Stelle;Residenze Turistico Alberghiere;I Mulini Resort;Via Erice Mare 1;;09231963284;info@imuliniresort.it;TRS-IT-SIC-01458;12.542376;38.042145
Erice;Trapani;4 Stelle;Turismo Rurale;Belvedere San Nicola;Contrada San Nicola 1;;0923860111;info@belvederesannicola.it;TRS-IT-SIC-05211;12.552802;38.00904
Favignana;Trapani;1 Stella;Affittacamere;Antichi Mulini;Via Punta Marsala 18;;0923921696;info@antichimulini.it;TRS-IT-SIC-01508;12.333736;37.92613
Favignana;Trapani;1 Stella;Affittacamere;Marettimo la perla;Via Campi 16;;0923223206;marettimolaperla@gmail.com;TRS-IT-SIC-05220;12.071296;37.969752
Favignana;Trapani;1 Stella;Affittacamere;Rosa dei Venti;Via San Simone 4;;0923923249;rosadeiventiegadi@libero.it;TRS-IT-SIC-05872;12.059791;37.980074
Favignana;Trapani;1 Stella;Affittacamere;Villa Antonella;SP Punta Marsala 20;;0923921073;antonina.torrente@alice.it;TRS-IT-SIC-01554;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Al Residence Marina;Largo marina 14;;0923922070;info@villamargherita.it;TRS-IT-SIC-05249;12.326862;37.932268
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Blu Vacanze;Via Cimabue 3;;0923922020;cgmvacanze@tiscali.it;TRS-IT-SIC-05252;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Case Vacanze Mio Sogno;Via Calamoni 2;;0923921676;info@miosogno.com;TRS-IT-SIC-05279;12.328063;37.922865
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Elisir;Via Madonna 8;;0923555256;info@casevacanzaelisir.it;TRS-IT-SIC-02316;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Favignana.com;Contrada Badia 1;;0923922242;info@residencefavignana.com;TRS-IT-SIC-05262;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Geco Resort;Contrada Camaro 13;;3397467739;info@gecoresort.it;TRS-IT-SIC-05212;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Il Borgo del Principino;Contrada Boschetto Costa Grande 1;;0923921046;info@borgoprincipino.com;TRS-IT-SIC-04202;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Il Corallo;Via Chiusa 11;;09223923226;marettimom@hotmail.it;TRS-IT-SIC-03876;12.073793;37.967856
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Il Gelsomino Case vacanze;Via Simone Corleo 2;;0923921234;rosemarine@hotmail.it;TRS-IT-SIC-05629;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Le Casette;Contrada Fossa Felle 1;http://www.lecasetteafavignana.it;0923925416;lecasette@infcom.it;TRS-IT-SIC-05200;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Lisola;Contrada Case 1;;09231941530;info@lisola.eu;TRS-IT-SIC-05272;12.339069;37.987199
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Nido del Pellegrino;Contrada Grosso 1;http://www.nidodelpellegrino.it;0923921167;info@nidodelpellegrino.it;TRS-IT-SIC-02326;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Orsa Maggiore;Contrada Timponello 1;;0923921703;aleblg@hotmail.it;TRS-IT-SIC-05280;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Plaia Case Vacanza;Via Madonna 20;;3294057096;info@plaiacasevacanza.com;TRS-IT-SIC-05213;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Residence Favonio;Via Badia 1;http://www.residencefavonio.com;3392410675;residencefavonio@gmail.com;TRS-IT-SIC-03449;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Residence Orsola;Contrada Badia Nuova 1;;3487111135;residenceorsola@gmail.com;TRS-IT-SIC-05305;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Scirocco e Tramontana Residence;Via Lungomare Duilio 18;;3288552827;booking@sciroccoetramontana.com;TRS-IT-SIC-02320;12.33039;37.933539
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Senia del Rais;Contrada Calamoni 1;;3342843107;info@seniadelrais.it;TRS-IT-SIC-06946;12.328072;37.922852
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Terra del Sole;Piazza Castello 1;;0923921518;info@terradelsolefavignana.com;TRS-IT-SIC-05049;12.32813;37.92991
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Top Residence Marcella;Via Punta Marsala 1;;3464228388;info@calaazzurra.it;TRS-IT-SIC-05311;12.333424;37.925994
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Villa Maresole;Via Punta Longa 1;http://www.favignanapuntalunga.it/;3356840029;info@favignanapuntalunga.it;TRS-IT-SIC-02315;12.328613;37.931076
Favignana;Trapani;1 Stella;Case e Appartamenti per Vacanze;Villa Margherita;Via Corso 10;;0923921501;info@villamargherita.it;TRS-IT-SIC-05312;12.346388;37.926608
Favignana;Trapani;1 Stella;Hotel;Isola mia;SP punta marsala 18;;0923922116;info@favignanaisolamia.com;TRS-IT-SIC-05736;12.333736;37.92613
Favignana;Trapani;1 Stella;Villaggi Albergo;L'oasi;Contrada Camaro 35;;0923921635;info@loasifavignana.it;TRS-IT-SIC-02472;12.328613;37.931076
Favignana;Trapani;2 Stelle;Bed & Breakfast;Le Finestre sul mare;Via Pietre Varate 1;;3406967272;info@lefinestresulmare.com;TRS-IT-SIC-06547;12.343719;37.989544
Favignana;Trapani;2 Stelle;Hotel;Bouganville;Via Cimabue 10;;0923922033;info@albergobouganville.it;TRS-IT-SIC-01430;12.328613;37.931076
Favignana;Trapani;2 Stelle;Hotel;Paradiso;Via Lungomare 1;;09233924080;info@albergoparadisolevanzo.it;TRS-IT-SIC-01432;12.332746;37.93304
Favignana;Trapani;3 Spighe;Agriturismo;Dimora Cala del Pozzo;Contrada Pozzo Vecchio 1;;0923921535;info@dimoracaladelpozzo.it;TRS-IT-SIC-06444;12.293079;37.941501
Favignana;Trapani;3 Stelle;Affittacamere;Al Gattopardo;Via Libert� 1;http://www.algattopardo.eu;0923921394;algattopardo@hotmail.it;TRS-IT-SIC-01506;12.328613;37.931076
Favignana;Trapani;3 Stelle;Affittacamere;Al Giardino dei Limoni;Via Cimarosa 12;;0923921394;algattopardo@hotmail.it;TRS-IT-SIC-05681;12.328613;37.931076
Favignana;Trapani;3 Stelle;Affittacamere;Cas' almare;Via Frascina 1;;0923921657;info@casalmarefavignana.com;TRS-IT-SIC-05669;12.328613;37.931076
Favignana;Trapani;3 Stelle;Affittacamere;Isola del Miele;Via Chiesella 1;;09231962969;info@isoladelmiele.it;TRS-IT-SIC-05960;12.067688;37.969519
Favignana;Trapani;3 Stelle;Affittacamere;La Casa dell'arancio;Via Colombo 14;;0923921001;info@lacasadellarancio.it;TRS-IT-SIC-04633;12.329267;37.932469
Favignana;Trapani;3 Stelle;Affittacamere;La casa del Limoneto;Vicolo Cimarosa 2;;3313430654;lacasadellimoneto@gmail.com;TRS-IT-SIC-06905;12.332533;37.931056
Favignana;Trapani;3 Stelle;Affittacamere;Le Muse;Via Roma 60;;3209051081;lemusefavignana@libero.it;TRS-IT-SIC-06943;12.329832;37.930758
