Comune;Long;Lat;Denominazione;Indirizzo;Nome Parco;Riferimenti Web;Cronologia;Tipologia;Info;Telefono;Email;Social;Ticket Intero;Ticket Ridotto;Orario;Scheda;Immagini;Note;Sheet
Gela;14.258358;37.062939;Acropoli Molino a Vento;C.da Molino a Vento, Corso Vittorio Emanuele 1;Parco archeologico di Gela;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=37&IdSito=22;"arcaica; classica; ellenistica";Abitato;Ingresso gratuito a tutti per la prima domenica di ogni mese, fino alle ore 13,00 (ultimo ingresso ore 12,30). Biglietto unico con il Museo Archeologico Regionale di Gela.;0933912626;nan;;4.0;2.0;In ora solare, dal lunedì al sabato, dalle 9,00 alle 13,00 e dalle 14,00 alle 17,00. Ultimo ingresso mezzora prima della chiusura. Domeniche e festivi chiuso.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_acropoli.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_acropoli.jpg;(parco in corso di definizione);http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_acropoli_eng.pdf
Gela;14.254591;37.061756;Bosco Littorio;C.da Bosco Littorio;Parco archeologico di Gela;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=146&IdSito=24;"arcaica; classica";Abitato;;0933912626;nan;;Non Disponibile;Non Disponibile;Chiuso temporaneamente;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_boscolittorio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_boscolittorio.jpg;(parco in corso di definizione);http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_boscolittorio_eng.pdf
Gela;14.230443;37.0726;Bagni Greci;Via Europa;Parco archeologico di Gela;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=145&IdSito=23;"classica; ellenistica";Terme;Sito non custodito situato all'interno della struttura Casa di Riposo ''Antonietta Aldisio'';0933912626;nan;;0.0;0.0;Libero accesso tutti i giorni dalle 9,00 alle 14,00 e dalle 15,00 alle 20,00;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_bagnigreci.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Gela_bagnigreci.jpg;(parco in corso di definizione);http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Gela_bagnigreci_eng.pdf
Mazzarino;14.291613;37.317241;Basilica;C.da Sophiana, S.P. 25;Area archeologica di Sophiana;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129;"romana; tardo antica; medievale";Edificio religioso;Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.;0935 687667;nan;;0.0;0.0;Visitabile su prenotazione;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_basilica.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_basilica.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_basilica_eng.pdf
Mazzarino;14.295713;37.318879;Terme;C.da Sophiana, S.P. 25;Area archeologica di Sophiana;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129;"imperiale; tardo antica; medievale";Terme;Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.;0935 687667;nan;;0.0;0.0;Visitabile su prenotazione;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_terme.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_terme.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_terme_eng.pdf
Mazzarino;14.295816;37.319334;Casa;C.da Sophiana, S.P. 25;Area archeologica di Sophiana;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=165&IdSito=129;"ellenistica; romana; tardo antica; medievale";Casa;Chiuso al pubblico. Per informazioni urpmuseo.casale@regione.sicilia.it oppure visita www.villaromanadelcasale.it.;0935 687667;nan;;0.0;0.0;Visitabile su prenotazione;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_casa.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sophiana_case.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sophiana_casa_eng.pdf
Sambuca di Sicilia;13.139975;37.685204;Fortificazioni;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/le-fortificazioni/;classica;Fortificazioni;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fortificazioni.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_fortificazioni.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fortificazioni_eng.pdf
Sambuca di Sicilia;13.140356;37.687271;Settore centrale - Abitato;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-settore-centrale/;classica, ellenistica;Abitato;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_settorecentrale.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_settorecentrale.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_settorecentrale_eng.pdf
Sambuca di Sicilia;13.142306;37.687318;Terrazzo I - Abitato;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-terrazzo-i/;classica, ellenistica;Abitato;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo1.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_terrazzo1.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo1_eng.pdf
Sambuca di Sicilia;13.143602;37.687634;Terrazzo II - Abitato;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-terrazzo-ii/;classica, ellenistica;Abitato;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo2.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_terrazzo2.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_terrazzo2_eng.pdf
Sambuca di Sicilia;13.144574;37.687746;Tempio Punico Acropoli;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/lacropoli/;classica, ellenistica;Tempio;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_tempioacropoli.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_tempioacropoli.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_tempioacropoli_eng.pdf
Sambuca di Sicilia;13.139502;37.683806;Necropoli;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/la-necropoli/;classica, ellenistica;Necropoli;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_necropoli.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_necropoli.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_necropoli_eng.pdf
Sambuca di Sicilia;13.140372;37.685022;Fattoria;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/la-fattoria/;classica, ellenistica;Casa;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fattoria.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_fattoria.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_fattoria_eng.pdf
Sambuca di Sicilia;13.140136;37.685307;Santuario divinità ctonie;Contrada Adragna;Area archeologica di Monte Adranone;http://museoarcheologicopalazzopanitteri.webserviceprovideo.com/il-santuario/;classica, ellenistica;Santuario;Il biglietto comprende l'ingresso alla zona archeologica di Monte Adranone / Museo di Palazzo Panitteri (Sambuca di Sicilia) / Antiquarium di Monte Kronio (Sciacca).;0925 946083;nan;;6.0;3.0;Tutti i giorni feriali dalle 8,30 alle 19. I giorni festivi aperto solo la prima domenica del mese dalle 8,30 alle 13,30.;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_santuarioextra.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Adranone_santuarioextra.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Adranone_santuarioextra_eng.pdf
San Cataldo;13.946782;37.472685;Santuario di Demetra e Kore;C.da Vassallaggi;Area archeologica di Vassallaggi;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=164&IdSito=25;"arcaica; classica";Santuario;;0934554968-70;nan;;0.0;0.0;Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Vassallaggi_santuario.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Vassallaggi_santuario.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Vassallaggi_santuario_eng.pdf
Caltanissetta;14.121105;37.50276;Abitato;C.da Sabucina;Area archeologica e Antiquarium di Sabucina;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17;"arcaica; classica; ellenistica";Abitato;;0934554968-70;nan;;0.0;0.0;Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_abitato.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sabucina_abitato.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_abitato_eng.pdf
Caltanissetta;14.119237;37.502433;Santuario delle divinità ctonie;C.da Sabucina;Area archeologica e Antiquarium di Sabucina;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=36&IdSito=17;"arcaica; classica; ellenistica";Santuario;;0934554968-70;nan;;0.0;0.0;Visitabile su prenotazione inviando richiesta a: sopricl@regione.sicilia.it;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_santuario.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Sabucina_santuario.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Sabucina_santuario_eng.pdf
Calatafimi Segesta;12.832422;37.941437;Tempio;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;classica;Tempio;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_tempio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_tempio.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_tempio_eng.pdf
Calatafimi Segesta;12.837167;37.940076;Porta a Valle;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;ellenistica;Fortificazioni;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_portavalle.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_portavalle.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_portavalle_eng.pdf
Calatafimi Segesta;12.842606;37.939678;Agorà;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;"ellenistica; imperiale";Area pubblica civile;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_agora.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_agora.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_agora_eng.pdf
Calatafimi Segesta;12.843381;37.940523;Basilica;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;medievale;Edificio religioso;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_basilica.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_basilica.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_basilica_eng.pdf
Calatafimi Segesta;12.843868;37.940301;Castello;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;medievale;Fortificazioni;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_castello.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_castello.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_castello_eng.pdf
Calatafimi Segesta;12.843872;37.941097;Teatro;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;ellenistica;Teatro;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_teatro.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_teatro.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_teatro_eng.pdf
Calatafimi Segesta;12.843536;37.939978;Moschea;C.da Barbaro - Case Barbaro - SP 68;Parco archeologico di Segesta;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91;medievale;Edificio religioso;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";0924952356;urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it;https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal;6.0;3.0;"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_moschea.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_moschea.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_moschea_eng.pdf
Castelvetrano;12.825291;37.582442;Templi A ed O;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;classica;Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_templiao.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_templiao.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_templiao_eng.pdf
Castelvetrano;12.826482;37.58363;Muraglione a gradini e stoà;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;arcaica;Edificio pubblico civile;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_stoa.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_stoa.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_stoa_eng.pdf
Castelvetrano;12.825336;37.583158;Tempio C;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;arcaica;Santuario;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioc.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempioc.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioc_eng.pdf
Castelvetrano;12.825067;37.583597;Tempio D;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;arcaica;Santuario;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiod.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiod.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiod_eng.pdf
Castelvetrano;12.825014;37.585867;Mura dell'acropoli e fortificazione di Porta Nord;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;ellenistica;Fortificazioni;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_mura.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_mura.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_mura_eng.pdf
Castelvetrano;12.817729;37.586222;Tempio di Hera;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;"arcaica; classica";Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiohera.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiohera.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiohera_eng.pdf
